garlic sauce	46 108 245 1199 1235 1306 1671 1676 2458 2571 2612 2629 2673 2852 2855 3621 4850 4895 4902 5261 5546 5703 5895 7068 7089 7094 7346 7380 7464 7606 7996 8656 8671 8737 8980 10215 10752 13100 14018 14698 14875 15139 21471 21820 22247 22252 22576 22652 22861 22931 22959 23004 23078 23083 23221 23356 23843 25056 25101 25305 28372 28950 29384 29947 30131 30431 30925 31180 32280 32303 32848 33082 33092 33234 33831 34616 35613 36435 36519 36720 36722 37341 37460 38856 38876 39231 39233 39250 40777 41408 41441 43106 44539 46091 46311 46363 47962 48217 49200 49295 49349 49356 53483 53679 54065 54102 55776 55828 56114 59004 60710 60809 61116 66546 69196 69344 70625 70997 71440 71793 71796 73070 73119 73185 74241 74257 76093 76174 76332 76360 76486 76724 77282 78066 78067 78071 78335 80253 80803 80918 81040 81995 82322 82769 83627 84931 86040 86063 86150 86168 86236 86243 86405 87578 87767 87937 89442 94171 94424 94544 95889 95940 95982 96009 96014 96125 96127 96265 96269 96639 98359 98407 100327 100978 101734 104338 104399 104802 104850 105108 105116 105170 105210 105267 105334 106118 106145 106733 107220 107460 107799 108107 108226 109954 110082 110531 110533 110537 110555 110560 110569 110599 110773 110866 110891 110900 110902 111005 111119 111125 111445 111713 112524 113677 115261 115340 115506 115924 115963 115972 116047 116323 116324 116326 116849 117193 117195 117952 118409 118605 118623 118719 118750 119642 121808 121956 121980 122162 122166 122522 122575 122590 124168 126113 126116 126300 126701 126759 126768 127153 127481 127583 131952 132189 132747 134352 134841 135015 135035 135080 135554 135736 135881 136780 137132 137323 137787 137911 139595 140061 140073 140237 140793 142304 143567 144403 144836 145295 145535 145638 146327 146337 146785 147210 147328 147378 148351 148447 148726 149207 149457 150959 153007 154017 155146 155281 155310 155320 155401 155436 155567 155936 155972 155988 156470 156556 156773 156825 156919 157409 157412 158701 158802 158809 158926 158929 159555 159806 161491 161510 161882
house special	374 1519 1644 1727 2016 2482 2484 2538 2591 2668 2673 2693 2785 2790 2852 2870 3031 3077 3167 3177 3180 3664 3788 4030 4507 4778 4902 4936 4965 5062 5122 5139 5143 5169 5175 5220 5247 5299 5320 5524 5531 5539 5541 5545 5546 5569 5577 5852 5864 5890 5895 5899 5935 5942 5968 5985 6022 6042 6052 6064 6158 6162 6183 6283 6714 7925 9127 9979 10008 10044 10681 11878 12548 12821 13041 13103 13120 13122 13416 13422 13867 13931 14344 14400 15015 15016 15023 15025 15059 16772 17127 17412 17837 20345 20596 20622 20649 21019 21390 21941 22099 22554 24850 25187 26442 26604 26798 26822 28772 30192 30219 30452 30873 31383 31767 31775 31814 31839 32090 32303 32308 32372 32444 32808 32885 32893 33661 33718 33740 33802 33842 33957 34346 35556 35707 35804 36117 36542 36636 36736 37153 37161 37175 37437 37443 37506 37509 39285 39518 41376 41391 41485 41924 46020 46134 46145 46175 46795 46854 47188 47224 47582 48023 49050 53611 53663 53850 55207 55841 58967 62063 67561 70059 70625 70779 71796 71798 71820 71860 71902 71942 72519 72523 73263 73342 73386 74117 75681 75682 76127 76305 76319 76449 77030 77613 77775 77887 78056 78624 78627 79825 79829 79830 79846 79930 79993 80210 80259 80384 80437 80479 80488 80654 80684 81978 82231 82232 84086 84769 84773 86183 86243 86381 86416 86538 86619 86622 87253 94731 96223 96535 96537 99229 101675 102064 102644 105907 106043 106067 107895 108582 108597 108619 108893 109666 109879 110139 110471 111648 113785 114496 114736 114741 114765 116537 119938 122387 122836 123563 125520 126031 126174 126323 132832 133055 133076 133082 133177 134765 135300 138148 138185 138559 138596 138759 138761 138826 138827 138834 138836 139216 140309 140608 140778 142217 143634 144087 144472 144498 144500 144537 146432 146820 146993 148108 148205 151279 152781 155134 155254 156342 156937 157193 157202 158876 159687 159697 160432 161624
fortune cookies	250 2246 2607 3036 5908 6079 7399 7561 8120 8866 10107 10271 10418 10422 10424 10493 11167 11388 11749 11816 11860 11883 12250 12272 12307 12336 13367 13707 14550 14552 14611 14646 14976 21961 22300 22924 23719 24675 24930 25088 25718 25781 26190 28779 28900 30863 32029 32586 33234 34773 34980 35023 35045 35066 35107 35149 35265 35755 35952 35959 36937 37874 38130 38430 39541 40331 40989 44794 44893 46565 46582 46612 46733 46810 47384 47728 48043 49548 52391 64321 64354 64496 66731 66961 67067 68114 68136 74271 74348 74388 75530 75566 76095 76596 76829 76848 76917 78135 78171 79517 80904 81228 81410 81753 81844 82070 82697 82722 82788 82857 82899 82932 82991 83020 83083 83486 83527 83641 83700 83750 83751 84323 84356 84436 84472 84643 87259 87617 97066 97677 97820 97963 98064 99218 99871 100931 102086 105174 105212 105302 106038 106813 111334 111442 116609 116879 117186 117336 117494 118548 118572 118808 120198 121832 121978 122065 122113 122224 122900 126479 127505 135019 135885 140107 142376 144362 146490 147055 147292 148883 151282 152491 153083 154762 154792 154795 157984 158501
pig ear	20765 74391 86334 86341 86518 86618 86728 94291 94296 95014 95046 102918 110871 120886 121011 121096 121125 121127 121248 121377 121408 124151 124279 124483 124535 124537 124664 124988 125124 125300 127631 127953 128077 135774 146173 146255
white rice	40 124 601 954 1189 1376 1927 2155 2184 2239 2489 2523 2837 2857 3229 3814 3862 3872 4457 5155 5260 5539 5628 5733 6072 6218 6334 6724 7150 7372 7449 7451 7654 7728 7886 7934 8213 8299 8311 8437 8443 8471 8674 8866 10495 10530 10552 10841 10842 10998 11035 11093 11163 11331 11396 11464 11476 11854 11941 12142 12300 12307 12329 12506 13132 13138 13199 13500 13556 13705 13804 13898 14337 14436 14770 14943 14951 14973 15463 15829 17112 17464 18458 19432 19754 20275 20778 21682 22203 22514 22531 22674 23200 23547 24168 24314 24372 24869 25072 25344 25386 25849 26161 26545 26599 26638 27137 27373 28442 28500 28658 28754 28823 29436 29664 29886 29990 30476 30525 30863 30944 31571 31929 31977 32038 32067 32069 32280 32404 32439 32642 32777 32786 32827 32945 33527 33696 33735 33935 34081 34346 34348 34486 34552 34616 34618 34885 35017 35021 35126 35156 35193 35262 35478 35588 35600 35952 36203 36487 36498 36520 36636 36671 36924 36930 36957 37014 37044 37117 37166 37270 37288 37408 37501 37796 38438 38496 39519 39892 39949 40153 40304 40650 41186 43288 43709 45642 45772 45845 45847 45913 45961 46120 46419 46448 46624 46626 46669 46733 47053 47206 47237 47239 47282 47427 47775 47780 47925 48102 48196 48351 48479 48606 48633 48706 48799 48861 48984 49040 49309 49807 49905 50143 50657 50974 51237 51257 51273 51276 51353 51586 51722 51766 51916 51967 52022 52112 52143 52273 52481 52513 52571 52573 52630 52661 52679 52893 52914 52944 53025 53110 53230 53232 53614 53631 53859 54060 54406 54408 54848 55616 55741 55776 55787 55875 56615 56779 58562 59451 59938 60438 60440 60791 60821 60926 62549 63016 63040 63367 63380 63686 63691 63775 64334 64560 64885 65299 66266 66663 66765 66898 66910 66955 67077 67138 67190 67603 67691 68832 69521 69933 70030 70073 70100 70360 70435 70498 71485 71527 72157 72573 72761 73119 73430 73860 74036 74260 74263 75445 75490 75551 75552 75573 75732 75758 75919 75922 75926 75951 76360 76723 77240 77739 77895 78144 78146 78370 78602 78763 78887 78944 78966 78971 78987 79274 79285 79438 79508 79554 79650 79667 80181 80975 81039 82806 83006 83627 83828 83963 84330 84447 84472 84771 85135 85550 85568 85839 85857 86146 86484 87013 87093 87287 87310 87364 87387 87571 87644 87882 87903 88086 88987 88989 90243 92838 93992 94357 94548 95001 95088 95090 95421 95722 95738 95826 95889 96251 96684 96774 96802 96916 97493 97589 97943 98031 98097 99086 99308 99383 99824 100023 100327 101987 102100 102160 103330 103773 104050 104379 104463 104623 104936 105049 105373 105761 105861 105969 106070 106118 106653 106733 106814 106920 106939 106954 106963 107155 107163 107192 107250 107489 107961 108086 108327 108405 108942 108946 109741 110299 110313 110531 110583 110663 110829 111389 111503 111533 111560 111671 111713 112087 112455 112482 112742 113040 115853 115855 116254 116262 116264 116376 116551 116684 116918 117369 117503 117644 117802 117952 118233 118363 118418 118452 119105 119142 119169 119174 119189 119659 119753 119755 120198 120362 122354 122560 122673 122675 122755 122773 122832 122856 123007 123029 123459 124735 125923 126102 126146 126623 127184 127227 127276 127539 127892 133076 133152 133870 134752 135003 135017 135111 137684 137829 137844 138178 138513 138908 139278 139427 139662 140256 140643 142411 143197 143471 143525 143995 144256 145303 145525 145583 145585 145597 145599 145873 145967 146192 146503 146509 146561 146636 147067 147112 147272 147296 147308 147346 147364 147624 148009 148173 149118 149310 149530 149652 149726 150191 150238 150321 150770 150787 150871 151011 151048 151094 151219 151359 152691 153010 153083 153370 153548 154303 154907 155146 155512 155896 155970 156156 156515 156548 156646 156759 156877 157862 157969 158404 158872 159397 159792 160445 160561 160566 161146 161175 161503
white meat	112 1222 1312 2780 2827 2852 3180 4895 4915 5087 5194 5405 5485 5552 5564 5745 5815 6081 6157 6272 6297 6321 6851 6862 6878 7346 7362 7477 7513 7544 8281 8317 10626 10641 10796 11531 11747 12195 12245 12259 12508 12824 13470 13477 13500 13714 14410 14889 14989 16044 16956 16983 22014 22203 23793 23817 24222 25193 25202 25241 25255 25388 29101 29401 30347 30553 30673 30968 31862 32029 32236 32348 32357 32367 32372 32433 32746 32834 32893 33283 33378 33978 34110 34407 34414 34469 35332 35541 35560 35570 35581 35600 36181 36200 36764 36924 37825 38047 38090 38215 38305 38745 39900 40155 40221 41290 44612 48201 48893 48955 49099 49884 52020 52805 53110 63081 63574 64208 64451 64560 66339 66709 66936 66975 66994 67005 69933 70135 70137 70865 71405 71820 73170 73902 74311 75168 75804 76321 76360 78000 78386 78692 78987 79081 79243 79569 79650 79662 79679 82024 82270 82294 82367 82381 82887 84623 84786 85481 87253 87310 87408 93892 95754 95756 95768 95850 96098 97917 99692 100522 102059 102462 103293 103313 103432 105726 106438 106439 107036 108017 108349 110531 110632 111290 111456 111505 111527 111558 116623 117344 117755 118979 119493 120816 122022 122081 122698 122836 126050 126365 127162 133806 136735 136739 138039 138439 138626 138739 138807 138884 139046 139428 139472 139474 140263 140309 140333 140421 140654 140788 141922 146427 146474 147791 149355 154837 155255 155701 155970 156854 156889 157785 159213 159358 161062 161847
chestnut	86 1326 1595 1989 2730 4074 4114 4529 4799 5155 5171 5463 7939 8469 10583 12860 13046 13147 13339 13797 13801 14005 24699 25203 28616 29532 29588 30413 32016 33315 33693 33858 33941 34146 34341 35068 35904 35919 36730 37014 37506 39505 39693 39702 43091 45502 45880 47083 47752 48332 53758 53788 64589 66160 68735 70360 71467 71476 72883 75076 75664 78814 79650 80836 81075 81465 81993 83471 84091 87767 87860 88036 94610 96620 98962 100426 102396 102871 106773 108905 109673 110597 110599 111583 112771 115506 115902 116052 117195 119004 119168 122755 125897 126479 127153 131043 131614 133678 133801 138489 140216 141351 141627 142299 142304 142327 145543 146831 146840 150242 150976 151440 154869 155950 159086
braised vegetables	
roasted chicken	15187 15195 16678 16924 17033 17044 17048 17534 17669 17808 18214 19032 19363 19635 26232 26429 26821 31664 37657 47089 50458 65995 69568 74448 127080 153707 153711 161215
wellbeing eggplants	
intestine	1832 2122 2350 2354 2418 2430 6975 15465 20345 20856 21523 21930 22583 22648 24069 25182 26662 26695 27635 31763 58741 74462 75227 83989 85897 85914 86004 86042 86170 86490 86518 86605 86711 86733 86737 86762 94163 94342 101709 102712 102871 102922 108106 109815 110918 110971 110976 110995 111181 111227 113005 122473 124252 124570 124853 125112 125155 125163 125244 125246 125346 126272 126273 126643 126761 133042 134768 134808 134845 134854 134856 134893 135053 135076 135080 135095 135525 135774 135885 138246 143738 144765 146119 146222 146238 146946 147606 148108 148126 148158 148192 148233 148235 148301 148361 155413 155415 155740 157499 157695 157716 158953 161211 161256 161257 161264 161879
orange chicken	265 329 344 1535 1663 1712 1736 1825 1996 2034 2370 2482 2558 2563 2566 2575 2607 2629 2632 2766 2780 2784 2785 2790 2798 2805 2809 2820 2885 2895 2903 2916 2933 2937 2938 2951 2986 2988 2993 3013 3018 3028 3082 3094 3107 3109 3146 3175 3180 3182 3188 3229 3289 3304 3755 3821 3848 4401 4474 4588 4605 4607 4610 4690 4720 4759 4785 4790 4798 4895 5023 5102 5211 5268 5277 5292 5316 5317 5445 5458 5483 5484 5556 5557 5777 5823 5977 6108 6177 6180 6187 6248 6249 6281 6282 6303 6321 6347 6349 6352 6361 6370 6371 6374 6547 6609 6612 6615 6618 6628 6689 6716 6723 6748 6851 7020 7022 7070 7116 7130 7144 7193 7283 7310 7327 7362 7395 7397 7463 7469 7488 7697 7720 7737 7806 7808 7886 7900 7904 8112 8220 8249 8263 8280 8293 8308 8319 8339 8349 8374 8384 8398 8440 8443 8478 8617 8651 8670 8696 8703 8718 8846 8856 8870 8878 8904 8907 8960 9279 9680 10533 10552 10556 10583 10595 10619 10653 10695 10697 10761 10767 10796 10817 10833 10848 10890 11019 11023 11036 11199 11203 11207 11396 11441 11533 11625 11664 11700 12076 12104 12234 12254 12257 12279 12288 12345 12358 12360 12388 12411 12412 12506 12508 12523 12624 12627 12764 12788 12789 12849 12862 12880 12904 12905 12913 12918 12923 12927 12933 12950 13048 13058 13120 13122 13169 13197 13327 13380 13384 13409 13448 13452 13509 13524 13550 13553 13714 13720 13726 13727 13736 13759 13762 13792 13804 13805 13855 13859 13918 14039 14048 14101 14248 14297 14318 14335 14337 14379 14400 14405 14614 14719 14881 14933 14989 15057 15061 15170 15230 15414 15463 15578 15697 17017 17790 18651 18856 19748 19752 20270 20931 21443 21448 21457 21460 21667 21792 21925 21990 22023 22315 24387 24589 24627 24647 24685 24714 24877 24888 24929 25072 25131 25163 25170 25205 25266 25270 25276 25291 25348 25423 25425 25682 25761 25800 25812 25818 25821 25836 25839 25843 25886 25942 26396 26553 26588 27177 27202 27253 27296 27318 27352 27414 27418 27454 27491 27737 28442 28459 28464 28465 28469 28477 28490 28515 28965 29227 29599 29603 29606 29608 29696 29722 29761 29786 29809 29857 30298 30956 30963 31112 31790 31820 31837 31843 31844 31846 31862 31866 31929 32100 32111 32119 32138 32193 32219 32227 32236 32250 32344 32346 32357 32409 32454 32709 32744 32746 32810 32909 32918 32927 32945 32950 33109 33183 33196 33199 33230 33232 33280 33282 33283 33302 33319 33353 33475 33516 33527 33531 33539 33666 33805 33902 33904 33945 33957 34146 34159 34220 34231 34233 34344 34392 34409 34414 34419 34431 34508 34510 34537 34562 34574 34622 34623 34828 34835 34942 35156 35352 35466 35541 35583 35755 35780 35786 35852 35911 35913 36054 36074 36181 36476 36477 36487 36489 36582 36644 36775 36818 36831 36910 36956 36962 37007 37020 37026 37030 37038 37055 37060 37126 37130 37215 37666 37832 37833 37877 37920 37955 37956 37968 37996 38004 38008 38013 38026 38042 38047 38048 38049 38064 38071 38090 38104 38112 38119 38129 38135 38139 38166 38203 38215 38252 38258 38264 38271 38274 38283 38293 38303 38305 38320 38321 38325 38327 38337 38344 38397 38415 38420 38430 38436 38438 38463 38475 38477 38490 38492 38498 38536 38545 38549 38574 38586 38593 38595 38606 38620 38635 38684 38733 38735 38844 38879 38888 38899 39017 39060 39140 39144 39182 39191 39207 39213 39262 39279 39307 39478 39481 39486 39507 39519 39522 39523 39537 39540 39634 39671 39673 39681 39782 39792 39883 40051 40097 40163 40217 40221 40230 40234 40236 40244 40288 40344 40391 40825 40886 41061 41249 41274 41290 41349 41426 41482 42626 42628 42637 42756 43228 43250 43300 43394 43505 43520 43755 43860 43871 43960 44046 44071 44088 44144 44178 44368 44418 44572 44694 44842 44949 44975 45239 45247 45294 45340 45424 45443 45500 45622 46171 46332 46415 46434 46503 46552 46580 46591 46615 46626 46652 46660 46682 46686 46707 46733 46744 46826 46963 47112 47253 47474 47561 47623 47670 47961 48002 48032 48044 48076 48133 48288 48322 48363 48366 48380 48393 48443 48445 48465 48664 48681 48724 48820 48853 48898 48926 48950 48956 48984 48999 49406 49455 49458 49460 49526 49539 49549 49556 49582 49606 49630 49633 49644 49645 49673 49676 49683 49692 49719 49723 49728 49736 50551 50572 50715 51244 51518 51602 51815 51894 51896 51905 51928 52391 52432 52470 52665 52718 52853 52925 53092 53108 53223 53228 53255 53310 53333 53554 53670 53720 53744 53755 54536 54793 55847 56727 56806 56807 57201 57473 57515 57682 57762 57798 58562 58790 59203 63070 63096 63525 63654 63665 63668 63671 63816 63830 64129 64314 64319 64323 64357 64431 64442 65129 65133 65202 65523 65524 65980 66321 66324 66408 66456 66801 66936 66955 67018 67167 67176 67256 67312 67428 67480 67545 68221 69494 69510 69511 69527 69999 70030 70157 70178 70183 70205 70328 70365 70371 70406 70425 70474 70517 70545 70865 70867 71112 71376 71411 71446 71590 71636 71667 71696 71700 71712 71717 71952 72013 72632 72639 72653 73038 73069 73088 73091 73342 73447 73573 73624 73983 74048 74054 74179 74246 74252 74257 74270 74288 74317 74360 74462 75013 75250 75273 75282 75311 75333 75335 75364 75427 75521 75578 75796 75810 75901 75925 75940 75943 75948 75971 75982 76218 76255 76319 76321 76347 76394 76524 76529 76548 76621 76661 76679 76681 76741 76742 76797 76803 77090 77105 77119 77129 77130 77185 77222 77228 77239 77240 77270 77293 77297 77315 77343 77392 77474 77557 77599 77614 77626 77640 77642 77649 77668 77739 77758 77788 77847 77850 77859 77862 77863 77870 77884 77886 77890 77891 77933 77975 77992 78002 78052 78105 78159 78284 78306 78312 78348 78390 78391 78396 78399 78511 78529 78539 78573 78577 78692 78702 78708 78737 78822 78887 78971 79023 79152 79174 79274 79299 79357 79413 79490 79517 79593 79596 79597 79662 79681 79697 79708 80534 80705 80728 80870 80914 80924 80925 80978 81012 81025 81053 81061 81219 81358 81370 81480 81493 81622 81724 81740 81753 81811 81909 81914 81931 81935 81967 81995 82000 82006 82024 82027 82032 82039 82041 82045 82048 82063 82144 82147 82153 82165 82197 82208 82329 82341 82371 82502 82506 82538 82771 82784 83010 83133 83334 83336 83370 84277 84720 84728 84786 84796 84802 84804 85027 85159 85180 85389 85452 85616 85654 85738 85745 85747 85839 86967 86973 87013 87041 87300 87302 87308 87313 87314 87316 87331 87352 87368 87385 87389 87406 87408 87415 87426 87428 87442 87446 87486 87503 87515 87519 87540 87543 87548 87554 87600 87611 87637 87644 87670 87675 87700 87736 87797 87898 87917 87944 87951 87962 87998 88023 88042 93576 93663 93717 93840 93983 94376 94511 94535 95001 95310 95377 95415 95421 95426 95454 95570 95595 95600 95601 95602 95603 95635 95675 95679 95688 95693 95750 95756 95760 95768 95848 96004 96014 96058 96131 96219 96241 96423 96450 96463 96467 96494 96495 96507 96537 96589 96654 97047 97066 97403 97482 97782 97844 97897 98090 98097 98099 98105 98112 98758 99287 99295 99297 99304 99395 99410 99497 99600 99707 99753 99906 99937 100000 100002 100062 100109 100279 100500 101987 102006 102026 102046 102160 102161 102196 102221 102276 102480 102484 102524 102958 102967 103039 103168 103320 103323 103325 103335 105207 105267 105331 105345 105383 105504 105676 105706 105714 105759 105768 105791 105810 105844 105855 105860 105873 105899 105971 106015 106038 106070 106077 106091 106099 106144 106169 106203 106438 106591 106600 106693 106708 106782 106807 106814 106852 106854 106917 106921 106931 106949 106963 107007 107014 107024 107031 107034 107042 107479 107685 107780 107885 107914 107944 107984 108072 108310 108325 108360 108457 108463 108508 108519 108544 108714 108742 108744 108748 109501 109542 109633 109644 109707 109713 109731 109741 110450 110517 110526 110557 110618 110629 110657 110663 110686 110719 110780 110817 110829 110858 111184 111261 111300 111309 111363 111389 111403 111404 111426 111476 111484 111492 111503 111505 111520 111524 111527 111544 111559 111563 111566 111573 111603 111625 111650 111664 111828 111962 111991 112047 112050 112211 112213 112218 112295 112392 112468 112520 112521 112530 112538 112543 112557 112678 112805 112833 112840 112841 113321 114167 114437 114994 115031 115050 115093 115219 115222 115648 115853 115906 115931 115941 115985 116000 116003 116012 116023 116026 116032 116069 116344 116345 117036 117078 117218 117226 117248 117280 117301 117362 117459 117553 117557 117558 117561 117569 117580 117593 117606 117634 117667 117671 117690 117770 117802 117854 117869 117890 117894 117903 117955 117971 117975 118006 118017 118041 118102 118119 118161 118203 118227 118341 118377 118380 118381 118394 118395 118473 118495 118519 118531 118557 118583 118596 118624 118728 118800 119075 119083 119101 119105 119142 119174 119190 119395 119490 119585 119593 119601 119624 119650 119652 119704 119722 119739 119762 119785 120116 120119 120158 120175 120248 120399 120402 120476 121500 121513 121582 121591 121618 121619 121621 121834 121891 121936 122003 122040 122094 122108 122119 122208 122244 122338 122354 122383 122387 122798 122807 122829 122887 123279 123301 123303 123666 123686 123695 125458 125955 125964 125966 125970 126133 126163 126276 126316 126993 127004 127140 127249 127469 127539 127559 127591 127592 127619 128478 128565 129439 133149 133166 133173 133474 133589 133591 133598 133806 133809 133820 133902 133927 134895 135037 135154 135207 135220 135229 135232 135233 135274 135275 135277 135509 135531 135592 135610 135668 135711 135784 135885 135918 136013 138124 139760 139853 139896 139900 139927 139945 139950 139955 139965 139969 139971 139979 139981 139984 139988 140012 140032 140035 140108 140213 140631 140681 140696 140725 140726 140799 141063 141066 141072 141272 141691 141928 141932 142277 142289 142371 143448 143469 143526 144309 144327 144347 144527 144532 144560 144623 144642 144644 144658 144662 144940 145277 145465 145555 145560 145641 145651 145667 145683 145745 145890 146105 146191 146202 146228 146321 146351 146354 146373 146408 146419 146427 146452 146471 146472 146477 146478 146497 146500 146509 146512 146569 146571 146579 146597 146602 146628 146666 146688 146826 146831 147144 147272 147338 147367 147386 147412 147778 147872 148036 148038 148040 148042 148062 148080 148084 148087 148731 148771 148796 148809 148902 148910 148925 148943 148947 148967 148969 149029 149046 149052 149054 149055 149057 149062 149166 149220 149223 149305 149308 149421 149626 149687 149878 150040 150268 150290 150295 150449 150452 150465 150467 150625 150638 151060 151061 151120 151219 151254 151451 151501 151529 151625 151631 152779 152982 152989 153010 153015 153021 153028 153077 153080 154389 154481 154544 154732 154736 155024 155161 155204 155228 155265 155274 155295 155298 155329 155335 156021 156050 156105 156107 156146 156176 156205 156257 156273 156276 156286 156308 156316 156317 156320 156361 156402 156404 156413 156417 156420 156423 156446 156451 156468 156469 156475 156750 156849 156854 156864 156870 156886 156889 156891 156921 156927 156934 156937 156985 157533 157543 157557 157646 157670 157756 157844 157849 157865 157905 157990 158166 158306 158312 158384 158408 158428 158455 158459 158486 158493 158503 158530 158559 158581 159225 159228 159232 159255 159267 159268 159296 159298 159346 159358 159364 159395 160380 160421 160462 160480 160487 160631 160636 160641 160643 160677 160688 160694 160747 161048 161062 161074 161082 161088 161106 161133 161284 161304 161352 161353 161463 161468 161477 161526
